customer_id,region_id,product_category,last_purchase_date,satisfaction_score,complaint_type,service_rating
C2300,R010,AC,2024-06-25,4.9,Installation Delay,2
C2963,R008,Laptop,2024-03-29,3.1,Rude Staff,3
C8066,R009,Washing Machine,2024-01-24,2.1,Late Delivery,1
C8292,R003,Smartphone,2024-02-04,2.9,Product Defect,5
C7702,R008,Laptop,2024-03-10,2.4,None,1
C5723,R002,Washing Machine,2024-04-18,4.6,Unresponsive Support,4
C8358,R009,Smartphone,2024-04-01,4.3,Late Delivery,5
C9531,R005,Smartphone,2024-05-29,4.6,Late Delivery,4
C2051,R010,Smartphone,2024-02-14,4.8,Installation Delay,5
C8016,R001,AC,2024-04-08,4.5,Late Delivery,2
C2796,R008,TV,2024-05-29,4.4,Product Defect,1
C4321,R008,TV,2024-04-28,2.8,Rude Staff,5
C2457,R010,TV,2024-02-24,4.7,Installation Delay,2
C9892,R006,Washing Machine,2024-02-15,4.9,Unresponsive Support,3
C5698,R010,Laptop,2024-04-26,4.1,None,4
C7332,R008,Smartphone,2024-03-06,4.9,Installation Delay,5
C8042,R005,Smartphone,2024-03-08,2.5,Installation Delay,5
C7982,R009,Laptop,2024-04-17,3.7,Late Delivery,5
C2436,R004,Smartphone,2024-06-25,3.0,Product Defect,4
C8470,R008,Smartphone,2024-02-23,5.0,Unresponsive Support,1
C7932,R006,Smartphone,2024-04-14,2.2,Product Defect,5
C8223,R010,Washing Machine,2024-03-26,3.2,Installation Delay,5
C1794,R009,AC,2024-05-16,3.7,Unresponsive Support,4
C1340,R010,Laptop,2024-06-01,3.8,Installation Delay,1
C1661,R004,AC,2024-02-17,2.6,None,4
C2159,R002,Smartphone,2024-06-13,5.0,Late Delivery,4
C2727,R006,TV,2024-03-19,2.2,Product Defect,2
C3592,R007,Washing Machine,2024-01-20,5.0,Installation Delay,5
C8040,R002,AC,2024-06-03,4.9,Late Delivery,4
C9012,R005,TV,2024-06-25,2.9,Unresponsive Support,5
C3530,R010,TV,2024-01-04,3.3,Unresponsive Support,4
C5038,R004,TV,2024-04-30,4.6,Installation Delay,5
C5932,R004,AC,2024-04-12,3.3,Unresponsive Support,5
C4171,R009,Laptop,2024-05-24,4.9,Installation Delay,5
C1310,R004,TV,2024-04-07,2.6,None,2
C9692,R006,Smartphone,2024-05-15,3.5,Installation Delay,2
C8873,R006,Laptop,2024-01-28,4.1,None,2
C4138,R004,TV,2024-04-06,4.4,Late Delivery,1
C5341,R004,Smartphone,2024-02-22,3.1,Installation Delay,5
C4966,R005,Washing Machine,2024-03-31,3.9,Installation Delay,4
C3481,R006,TV,2024-05-01,2.9,Installation Delay,3
C5800,R002,Smartphone,2024-05-31,4.8,Installation Delay,4
C8153,R001,Smartphone,2024-03-24,2.4,None,1
C3820,R006,Laptop,2024-04-05,5.0,Installation Delay,5
C8588,R003,AC,2024-02-17,2.4,Installation Delay,2
C7633,R008,TV,2024-01-03,2.4,None,2
C9642,R003,Smartphone,2024-01-27,4.6,None,2
C2618,R004,Smartphone,2024-01-15,4.8,Unresponsive Support,2
C9913,R009,Laptop,2024-03-08,3.8,Rude Staff,2
C1038,R004,Smartphone,2024-02-05,3.2,Unresponsive Support,2
C6758,R002,Laptop,2024-05-03,4.5,Product Defect,5
C2436,R001,AC,2024-01-09,4.2,Installation Delay,4
C6634,R004,TV,2024-01-07,4.6,Late Delivery,1
C7369,R008,AC,2024-05-08,4.5,Rude Staff,3
C6809,R007,Washing Machine,2024-05-13,4.6,None,3
C4077,R001,Smartphone,2024-02-18,2.1,Installation Delay,4
C1687,R009,Washing Machine,2024-06-03,4.7,Rude Staff,2
C7325,R005,AC,2024-06-27,3.9,Product Defect,4
C3732,R004,TV,2024-01-18,4.4,Late Delivery,3
C7825,R006,AC,2024-05-12,3.3,Late Delivery,3
C6225,R009,Washing Machine,2024-06-12,2.6,Product Defect,1
C8993,R005,Smartphone,2024-03-28,4.9,Rude Staff,1
C9313,R006,Laptop,2024-01-13,4.7,Product Defect,1
C3208,R004,AC,2024-03-14,2.3,Unresponsive Support,3
C4161,R005,Washing Machine,2024-04-15,4.3,None,2
C3794,R002,AC,2024-06-10,2.5,None,5
C7644,R006,AC,2024-06-10,4.1,Unresponsive Support,4
C2819,R004,Smartphone,2024-06-24,3.8,Product Defect,3
C4119,R010,Washing Machine,2024-06-25,4.4,None,4
C9735,R003,Washing Machine,2024-05-24,2.7,None,5
C3030,R003,TV,2024-05-01,3.2,Installation Delay,5
C7565,R001,Washing Machine,2024-06-30,2.3,Product Defect,2
C8943,R008,Laptop,2024-02-05,3.1,None,2
C7276,R010,TV,2024-03-22,4.0,None,1
C4015,R006,Smartphone,2024-05-22,5.0,Rude Staff,2
C2956,R010,TV,2024-05-04,4.0,Product Defect,2
C3992,R002,Laptop,2024-01-28,2.0,Late Delivery,4
C5841,R004,Smartphone,2024-01-20,2.5,Product Defect,5
C6940,R005,TV,2024-01-27,4.9,None,3
C1447,R007,Washing Machine,2024-04-23,4.6,Unresponsive Support,3
C8785,R010,Washing Machine,2024-01-25,4.3,Late Delivery,1
C8229,R007,TV,2024-04-07,4.2,None,5
C7064,R007,Washing Machine,2024-04-20,2.6,Late Delivery,2
C8589,R007,TV,2024-05-13,2.5,Rude Staff,5
C3812,R004,Smartphone,2024-06-23,3.0,Product Defect,5
C4539,R010,Smartphone,2024-04-16,3.8,None,1
C1496,R006,TV,2024-04-03,2.6,None,3
C2239,R008,TV,2024-04-20,2.7,Unresponsive Support,3
C1865,R002,AC,2024-02-05,3.0,Late Delivery,1
C4280,R002,Smartphone,2024-05-22,4.5,Rude Staff,4
C2584,R004,TV,2024-03-04,3.8,Product Defect,3
C2080,R003,Washing Machine,2024-02-05,4.5,None,5
C9142,R006,Smartphone,2024-01-20,2.6,None,2
C2029,R004,AC,2024-01-11,3.4,Product Defect,2
C9808,R010,Smartphone,2024-03-07,3.5,Late Delivery,5
C1531,R001,TV,2024-04-12,3.0,Product Defect,4
C4243,R002,Washing Machine,2024-01-13,3.5,Product Defect,2
C9563,R006,AC,2024-03-23,4.1,None,5
C3976,R005,Laptop,2024-03-07,3.4,Rude Staff,1
C2989,R010,Smartphone,2024-03-29,2.3,Late Delivery,3
C9633,R006,AC,2024-02-14,2.9,Installation Delay,4
C6020,R005,Washing Machine,2024-01-21,4.3,None,2
C5040,R001,Laptop,2024-02-17,4.2,Installation Delay,3
C3764,R001,AC,2024-01-27,2.1,Late Delivery,3
C9602,R008,Smartphone,2024-02-24,2.3,Product Defect,3
C5889,R002,AC,2024-04-03,3.4,None,1
C8179,R001,Smartphone,2024-06-24,3.6,None,3
C2794,R007,Smartphone,2024-05-14,2.6,Rude Staff,5
C7065,R010,Laptop,2024-03-15,4.1,None,4
C8366,R009,AC,2024-02-18,3.0,Rude Staff,1
C8531,R006,TV,2024-01-07,4.2,Rude Staff,3
C4226,R003,Laptop,2024-01-31,2.7,None,5
C7025,R002,TV,2024-01-18,3.9,Late Delivery,1
C3916,R006,Laptop,2024-06-23,3.6,Rude Staff,1
C7260,R002,Washing Machine,2024-06-18,2.3,Late Delivery,4
C4924,R008,Laptop,2024-03-22,3.7,Installation Delay,5
C9906,R002,Washing Machine,2024-03-12,4.8,None,5
C6949,R004,TV,2024-02-14,2.8,Installation Delay,5
C4116,R002,AC,2024-03-16,2.6,Rude Staff,5
C8717,R010,Washing Machine,2024-01-24,2.8,Unresponsive Support,5
C8848,R005,AC,2024-03-27,4.1,Rude Staff,2
C7040,R006,Laptop,2024-02-24,2.4,Rude Staff,3
C6499,R004,AC,2024-05-14,4.4,Unresponsive Support,1
C2736,R004,Smartphone,2024-03-24,4.7,Unresponsive Support,1
C8131,R002,Smartphone,2024-05-26,4.8,Installation Delay,3
C8584,R006,AC,2024-06-11,4.9,Rude Staff,2
C5657,R009,TV,2024-03-08,4.5,Unresponsive Support,1
C3883,R001,TV,2024-01-27,2.2,Rude Staff,4
C4985,R003,TV,2024-02-14,4.2,None,1
C7859,R010,TV,2024-04-08,4.9,None,3
C9553,R003,Smartphone,2024-03-03,3.5,Installation Delay,4
C1805,R008,Washing Machine,2024-03-26,2.0,Rude Staff,2
C9532,R002,AC,2024-02-19,3.1,Late Delivery,4
C8311,R007,Laptop,2024-03-17,3.5,Late Delivery,4
C7387,R005,AC,2024-06-04,2.7,Late Delivery,1
C1713,R002,Smartphone,2024-05-21,2.5,Installation Delay,4
C5539,R005,Laptop,2024-02-16,3.4,Installation Delay,1
C3874,R007,TV,2024-01-24,4.4,None,5
C2145,R009,TV,2024-04-12,4.2,Late Delivery,4
C5492,R008,TV,2024-06-26,3.6,Late Delivery,5
C3107,R005,Smartphone,2024-03-22,3.4,Unresponsive Support,1
C1278,R006,Washing Machine,2024-05-15,4.0,None,4
C7435,R003,Laptop,2024-06-01,3.5,Late Delivery,2
C9950,R001,Laptop,2024-02-14,3.3,Product Defect,2
C7608,R007,AC,2024-04-28,3.2,Unresponsive Support,5
C7057,R006,Washing Machine,2024-04-20,3.8,Product Defect,4
C2626,R008,TV,2024-06-08,4.2,Rude Staff,5
C8587,R003,AC,2024-01-20,3.4,Installation Delay,4
C9779,R005,Smartphone,2024-06-27,3.8,Unresponsive Support,1
C4657,R007,Laptop,2024-06-07,3.1,None,5
C8687,R001,Washing Machine,2024-03-17,2.6,Installation Delay,4
C6803,R002,Washing Machine,2024-03-15,4.6,Late Delivery,1
C3563,R009,Laptop,2024-06-02,2.9,None,1
C7598,R003,TV,2024-01-31,3.4,Unresponsive Support,4
C3345,R008,AC,2024-01-31,3.7,None,1
C2188,R007,Laptop,2024-02-14,4.3,Rude Staff,1
C4776,R001,Washing Machine,2024-06-21,3.6,Rude Staff,3
C2412,R007,AC,2024-01-24,2.2,Unresponsive Support,2
C5785,R010,Smartphone,2024-04-01,2.2,Unresponsive Support,1
C3413,R009,Washing Machine,2024-04-29,3.4,Late Delivery,4
C2155,R007,Smartphone,2024-01-27,4.1,Rude Staff,1
C1884,R006,Laptop,2024-05-22,2.1,Late Delivery,4
C3663,R010,Laptop,2024-01-11,2.7,None,2
C2549,R010,Washing Machine,2024-04-23,4.5,None,5
C1443,R003,Laptop,2024-03-31,3.1,Product Defect,1
C4198,R002,Laptop,2024-06-21,2.3,None,4
C7139,R007,Washing Machine,2024-03-12,4.8,None,1
C6578,R009,AC,2024-06-15,3.5,Rude Staff,2
C6415,R010,Smartphone,2024-04-03,4.4,Product Defect,3
C7342,R008,Laptop,2024-03-22,2.9,Installation Delay,3
C7139,R005,TV,2024-06-23,4.6,Late Delivery,4
C6453,R007,Laptop,2024-05-04,3.8,Product Defect,1
C4279,R006,Washing Machine,2024-04-22,3.8,Rude Staff,5
C7199,R009,TV,2024-04-11,4.9,Unresponsive Support,5
C9963,R003,Laptop,2024-05-05,3.5,Late Delivery,2
C8815,R004,TV,2024-01-05,4.6,Late Delivery,2
C6079,R006,AC,2024-06-20,2.8,Late Delivery,2
C4007,R006,Washing Machine,2024-06-14,3.4,Late Delivery,2
C5388,R009,Washing Machine,2024-02-05,2.4,Rude Staff,5
C1606,R007,Smartphone,2024-02-22,4.7,Rude Staff,5
C8115,R007,Washing Machine,2024-02-10,3.9,Rude Staff,1
C7611,R009,TV,2024-05-04,2.7,Rude Staff,1
C1091,R006,AC,2024-05-20,2.0,Product Defect,4
C3470,R010,AC,2024-04-15,3.8,Rude Staff,1
C8143,R006,Washing Machine,2024-01-07,3.2,Late Delivery,5
C5460,R009,Laptop,2024-05-18,2.9,Product Defect,4
C3790,R008,Washing Machine,2024-06-13,2.5,Rude Staff,3
C7349,R009,TV,2024-02-20,4.7,Product Defect,2
C4457,R009,AC,2024-02-04,4.4,Late Delivery,5
C8178,R001,AC,2024-06-23,3.6,Installation Delay,1
C2652,R003,Smartphone,2024-04-09,4.9,Product Defect,3
C4548,R004,TV,2024-04-17,2.2,None,2
C9725,R003,TV,2024-05-31,4.5,Unresponsive Support,4
C2564,R008,Smartphone,2024-06-26,2.0,Installation Delay,3
C7860,R008,Washing Machine,2024-01-13,2.3,Installation Delay,3
C7616,R005,Washing Machine,2024-03-27,2.8,Product Defect,1
C5029,R010,Washing Machine,2024-04-27,3.2,Product Defect,5
C8858,R006,Smartphone,2024-06-04,2.3,None,1
C8671,R003,Laptop,2024-01-20,4.9,Rude Staff,1
C3148,R007,TV,2024-04-02,4.6,Late Delivery,3
C3810,R008,Laptop,2024-02-27,3.4,Unresponsive Support,5
C3939,R009,Washing Machine,2024-01-17,3.5,Late Delivery,1
C5374,R002,Smartphone,2024-03-18,2.9,None,4
C5859,R003,AC,2024-03-24,5.0,Late Delivery,3
C1325,R002,Laptop,2024-06-16,4.7,Unresponsive Support,2
C9448,R006,TV,2024-01-17,4.0,Unresponsive Support,3
C3451,R007,Washing Machine,2024-06-10,3.0,Installation Delay,4
C3114,R003,TV,2024-05-27,3.1,None,3
C1249,R008,AC,2024-06-19,3.2,None,2
C8521,R003,Washing Machine,2024-03-26,4.4,Late Delivery,5
C5231,R008,Smartphone,2024-02-24,2.9,Late Delivery,2
C1325,R006,TV,2024-02-15,2.2,Product Defect,2
C5814,R010,TV,2024-01-17,2.4,Installation Delay,1
C7439,R001,TV,2024-05-26,2.8,Rude Staff,3
C4278,R006,Washing Machine,2024-06-07,4.6,Late Delivery,2
C2537,R002,AC,2024-02-12,4.2,None,5
C2798,R004,Laptop,2024-03-28,3.7,None,4
C4428,R003,TV,2024-04-18,3.3,None,3
C9076,R006,Smartphone,2024-04-09,2.4,Late Delivery,4
C4471,R006,Smartphone,2024-06-12,4.4,None,2
C6274,R010,TV,2024-03-06,4.6,Unresponsive Support,3
C2809,R004,Washing Machine,2024-06-05,3.7,Unresponsive Support,2
C3810,R002,Washing Machine,2024-06-16,4.5,Unresponsive Support,4
C2285,R008,Washing Machine,2024-04-30,3.7,Product Defect,5
C1011,R003,TV,2024-01-05,3.6,Installation Delay,5
C1629,R004,AC,2024-01-04,4.0,Rude Staff,3
C5223,R010,Laptop,2024-04-04,4.4,Late Delivery,2
C6105,R004,AC,2024-01-17,4.1,Product Defect,5
C2203,R007,Washing Machine,2024-06-10,2.4,Late Delivery,2
C7594,R007,Smartphone,2024-04-23,4.3,None,3
C7518,R003,Smartphone,2024-01-11,3.7,Unresponsive Support,4
C4862,R001,TV,2024-03-26,2.1,Late Delivery,5
C9423,R007,Laptop,2024-02-21,2.3,None,5
C4965,R009,TV,2024-06-16,2.1,Product Defect,1
C4893,R002,TV,2024-06-30,2.9,Rude Staff,5
C9972,R007,TV,2024-02-25,3.8,Unresponsive Support,3
C2765,R008,Smartphone,2024-02-12,3.0,Unresponsive Support,1
C6358,R004,Washing Machine,2024-03-04,4.9,None,4
C9351,R006,Smartphone,2024-04-13,3.0,Rude Staff,1
C2412,R006,AC,2024-06-08,2.3,Installation Delay,4
C6177,R010,Laptop,2024-04-20,4.2,Late Delivery,4
C7732,R002,AC,2024-06-09,2.9,Rude Staff,3
C2687,R005,Washing Machine,2024-01-19,3.9,Rude Staff,5
C1601,R005,Washing Machine,2024-01-25,4.2,Product Defect,4
C4655,R009,Smartphone,2024-03-26,3.5,None,2
C2452,R006,Laptop,2024-02-29,3.3,Unresponsive Support,1
C3353,R009,Smartphone,2024-06-17,4.8,Late Delivery,5
C1469,R001,TV,2024-04-20,3.7,Product Defect,5
C9362,R010,TV,2024-04-28,3.4,Installation Delay,5
C1137,R005,Washing Machine,2024-05-11,4.0,Installation Delay,1
C7310,R003,Laptop,2024-01-17,4.4,Late Delivery,4
C5837,R003,Washing Machine,2024-05-19,3.5,Installation Delay,3
C1457,R002,Laptop,2024-06-09,3.4,Unresponsive Support,1
C2065,R010,Laptop,2024-05-20,4.8,None,5
C2048,R010,TV,2024-02-26,3.8,Rude Staff,5
C1028,R001,TV,2024-03-29,2.3,Rude Staff,4
C2215,R002,Washing Machine,2024-01-03,4.0,Late Delivery,3
C9963,R008,Washing Machine,2024-05-10,2.4,Product Defect,5
C1936,R002,Laptop,2024-02-17,2.7,Installation Delay,4
C2134,R005,Laptop,2024-01-17,3.5,Rude Staff,3
C6410,R004,AC,2024-01-15,4.4,Installation Delay,1
C3710,R006,TV,2024-06-04,2.3,None,3
C3532,R008,Laptop,2024-03-25,4.1,Installation Delay,4
C9633,R001,Laptop,2024-03-18,2.2,Installation Delay,4
C2209,R001,Washing Machine,2024-01-29,3.6,Unresponsive Support,3
C4926,R001,AC,2024-02-25,2.9,Product Defect,4
C5948,R010,TV,2024-03-07,4.4,Late Delivery,4
C9651,R002,TV,2024-01-26,4.2,Unresponsive Support,3
C6677,R006,AC,2024-06-11,3.2,Rude Staff,4
C7037,R005,TV,2024-02-05,4.7,Product Defect,5
C6696,R004,Smartphone,2024-01-25,2.8,Product Defect,1
C5182,R009,Smartphone,2024-01-29,4.8,Product Defect,4
C7156,R001,TV,2024-05-01,4.7,None,4
C2167,R002,AC,2024-02-12,2.5,Rude Staff,1
C7266,R004,AC,2024-01-10,4.2,Rude Staff,1
C1206,R001,Smartphone,2024-06-15,4.0,Installation Delay,3
C9844,R008,Smartphone,2024-06-29,3.0,None,3
C4651,R010,Laptop,2024-01-04,4.3,Late Delivery,4
C6547,R001,TV,2024-05-24,3.4,Rude Staff,3
C6039,R008,AC,2024-03-09,3.6,Late Delivery,2
C1706,R009,Smartphone,2024-04-18,2.1,None,1
C5443,R008,Laptop,2024-01-24,2.3,Product Defect,2
C4248,R008,Laptop,2024-05-23,4.5,Rude Staff,1
C9800,R009,TV,2024-03-01,3.8,Product Defect,5
C6099,R008,AC,2024-06-09,4.1,Unresponsive Support,4
C3810,R003,Smartphone,2024-04-14,2.2,Installation Delay,1
C1125,R004,TV,2024-06-30,3.4,None,4
C7779,R007,Laptop,2024-06-22,2.6,Installation Delay,5
C8052,R009,Laptop,2024-06-07,4.5,Rude Staff,3
C3200,R006,Washing Machine,2024-05-25,4.2,Rude Staff,1
C3693,R002,Laptop,2024-04-22,3.2,None,1
C2989,R004,AC,2024-01-11,2.3,Late Delivery,4
C3947,R008,Laptop,2024-06-11,2.5,Installation Delay,2
C4090,R005,Smartphone,2024-03-08,2.7,Product Defect,1
C2652,R010,Smartphone,2024-04-17,4.7,None,1
C1053,R009,TV,2024-02-04,2.8,Late Delivery,1
C8900,R007,AC,2024-01-01,4.9,Installation Delay,3
C5731,R003,Washing Machine,2024-06-27,2.7,None,1
C7740,R002,TV,2024-06-22,4.6,Installation Delay,3
C3921,R003,TV,2024-03-28,4.2,Installation Delay,1
C6429,R008,Washing Machine,2024-01-05,4.8,Product Defect,2
C8844,R009,Smartphone,2024-06-06,3.1,Unresponsive Support,5
C6639,R010,AC,2024-05-16,3.6,Unresponsive Support,3
C7058,R009,Laptop,2024-03-17,3.8,None,5
C3903,R004,Smartphone,2024-02-20,3.9,None,4
C7305,R009,Laptop,2024-02-23,4.4,None,1
C1359,R008,TV,2024-03-08,4.9,None,1
C1963,R009,Laptop,2024-06-30,3.8,Installation Delay,4
C1234,R007,TV,2024-05-27,3.7,Unresponsive Support,3
C4872,R008,Washing Machine,2024-01-01,3.2,Rude Staff,5
C3380,R010,Laptop,2024-01-14,3.7,Late Delivery,2
C6806,R005,AC,2024-01-07,2.1,Installation Delay,3
C3956,R003,Washing Machine,2024-04-08,2.1,Late Delivery,4
C2721,R002,Washing Machine,2024-03-22,3.4,Product Defect,4
C4696,R004,Smartphone,2024-01-31,3.3,Product Defect,1
C1670,R001,TV,2024-06-04,4.8,Installation Delay,2
C8764,R010,Smartphone,2024-05-10,2.1,None,2
C8094,R006,Washing Machine,2024-06-03,2.0,Installation Delay,2
C8001,R010,Laptop,2024-01-10,4.3,Late Delivery,5
C7479,R009,TV,2024-06-03,4.9,None,3
C4843,R010,AC,2024-03-21,3.4,Product Defect,5
C4924,R008,Smartphone,2024-03-17,4.1,Unresponsive Support,3
C8360,R002,Washing Machine,2024-05-20,4.5,Installation Delay,1
C9402,R001,Washing Machine,2024-01-26,2.6,None,3
C7648,R007,Smartphone,2024-05-09,5.0,Rude Staff,4
C7297,R001,Smartphone,2024-01-04,3.2,Late Delivery,1
C3904,R009,Washing Machine,2024-05-24,4.7,Late Delivery,3
C3680,R010,Smartphone,2024-03-28,2.3,Rude Staff,4
C9854,R010,AC,2024-03-02,4.2,Rude Staff,3
C9138,R009,Laptop,2024-04-11,4.3,None,2
C2275,R009,AC,2024-04-07,2.9,Rude Staff,1
C1542,R002,AC,2024-04-28,2.5,Late Delivery,5
C8318,R004,AC,2024-04-19,2.4,Rude Staff,4
C1022,R005,AC,2024-02-19,4.5,Product Defect,4
C9026,R008,Washing Machine,2024-02-15,4.2,Unresponsive Support,2
C8348,R009,Washing Machine,2024-06-01,2.6,Unresponsive Support,4
C5365,R007,TV,2024-05-01,3.0,Unresponsive Support,4
C4368,R008,TV,2024-03-05,2.2,Unresponsive Support,2
C8894,R005,TV,2024-01-29,3.8,Late Delivery,5
C4218,R003,AC,2024-02-29,3.5,Installation Delay,4
C2731,R005,Washing Machine,2024-05-01,2.4,Late Delivery,4
C1916,R002,Washing Machine,2024-04-13,2.9,Product Defect,4
C9085,R005,Smartphone,2024-02-21,2.8,Late Delivery,1
C4908,R004,TV,2024-06-17,2.9,Rude Staff,3
C9436,R001,TV,2024-03-02,2.1,None,3
C6618,R008,TV,2024-04-08,3.0,Installation Delay,3
C3607,R001,Washing Machine,2024-05-28,3.2,None,2
C8295,R002,Smartphone,2024-01-11,2.4,Installation Delay,3
C8910,R004,TV,2024-05-25,3.7,Product Defect,2
C9941,R006,AC,2024-02-20,2.5,Installation Delay,1
C8184,R007,AC,2024-05-20,4.9,Unresponsive Support,4
C3435,R005,Smartphone,2024-03-16,4.0,Rude Staff,3
C6330,R009,TV,2024-02-22,2.1,Rude Staff,2
C3536,R005,TV,2024-05-03,2.2,Product Defect,2
C1868,R003,Washing Machine,2024-02-05,2.9,Late Delivery,4
C3669,R007,TV,2024-04-16,2.8,Unresponsive Support,4
C2390,R004,Washing Machine,2024-02-01,3.8,Product Defect,4
C1206,R002,Washing Machine,2024-02-20,2.4,Installation Delay,4
C2248,R004,AC,2024-02-16,4.2,Rude Staff,4
C8656,R002,Smartphone,2024-02-14,2.2,Rude Staff,2
C3654,R010,Washing Machine,2024-02-05,4.6,Late Delivery,5
C8270,R005,Laptop,2024-03-21,3.7,Installation Delay,5
C4075,R010,Smartphone,2024-02-25,4.4,Late Delivery,2
C8411,R003,Washing Machine,2024-05-25,3.3,Late Delivery,2
C2551,R008,Laptop,2024-02-11,3.3,None,1
C3920,R009,Smartphone,2024-04-21,4.6,Unresponsive Support,4
C4921,R005,Washing Machine,2024-04-22,2.4,Product Defect,5
C4389,R007,Washing Machine,2024-02-19,3.8,Late Delivery,1
C9683,R006,TV,2024-04-27,4.7,Installation Delay,4
C2448,R010,AC,2024-01-10,3.0,Rude Staff,2
C5771,R010,Laptop,2024-06-06,3.2,Rude Staff,3
C7852,R006,Laptop,2024-04-22,3.9,Unresponsive Support,1
C6378,R009,Laptop,2024-06-30,3.1,Unresponsive Support,3
C7570,R003,AC,2024-05-13,2.3,Unresponsive Support,4
C5975,R006,TV,2024-03-09,4.1,Late Delivery,5
C6853,R002,Laptop,2024-03-03,4.9,Late Delivery,4
C6178,R009,AC,2024-01-16,3.7,Rude Staff,5
C2260,R005,Smartphone,2024-06-07,3.6,Installation Delay,3
C7898,R008,TV,2024-02-11,2.8,None,1
C6733,R002,AC,2024-04-10,4.7,Late Delivery,3
C3066,R010,Smartphone,2024-01-06,2.2,Unresponsive Support,2
C3932,R004,Washing Machine,2024-06-04,2.3,Rude Staff,5
C4024,R010,AC,2024-04-04,3.8,Unresponsive Support,3
C4165,R008,AC,2024-01-29,3.9,Installation Delay,5
C6484,R007,AC,2024-05-01,2.4,None,3
C3219,R008,Laptop,2024-06-30,2.9,Late Delivery,4
C7631,R008,Washing Machine,2024-05-25,2.4,Rude Staff,3
C2762,R003,Washing Machine,2024-04-09,2.5,Installation Delay,5
C6859,R002,AC,2024-03-13,2.7,Product Defect,4
C2963,R005,AC,2024-02-10,3.8,Product Defect,1
C7501,R006,Smartphone,2024-01-05,2.2,Product Defect,3
C4920,R004,Smartphone,2024-05-30,3.8,Product Defect,1
C8000,R004,AC,2024-04-11,4.2,None,3
C9817,R001,Laptop,2024-04-15,2.0,Product Defect,4
C8492,R009,Laptop,2024-04-16,2.1,Unresponsive Support,5
C1181,R010,TV,2024-01-14,3.7,None,5
C9177,R008,TV,2024-03-03,3.1,None,4
C5871,R010,Laptop,2024-03-26,3.1,Product Defect,5
C8613,R005,TV,2024-03-18,2.5,Unresponsive Support,2
C3142,R003,Laptop,2024-01-20,3.5,None,3
C4517,R001,Smartphone,2024-02-02,2.9,Unresponsive Support,2
C1911,R001,TV,2024-05-06,3.5,Product Defect,1
C6888,R005,Washing Machine,2024-02-02,4.1,None,3
C5604,R010,Smartphone,2024-05-30,2.2,Unresponsive Support,5
C9143,R004,Smartphone,2024-02-13,4.7,None,5
C6719,R009,Laptop,2024-02-27,2.6,None,2
C6810,R004,Washing Machine,2024-01-25,4.3,Late Delivery,5
C5193,R009,Washing Machine,2024-03-27,3.0,Product Defect,5
C1661,R008,Washing Machine,2024-02-21,4.0,Installation Delay,2
C1249,R001,Laptop,2024-03-25,4.9,Product Defect,3
C6892,R003,TV,2024-03-05,4.4,Installation Delay,1
C5567,R005,Smartphone,2024-01-12,3.4,Late Delivery,5
C9167,R001,TV,2024-01-14,3.6,Late Delivery,4
C5767,R005,Smartphone,2024-02-12,2.4,Product Defect,3
C7525,R008,TV,2024-02-25,3.8,None,4
C8452,R003,TV,2024-04-07,2.1,Late Delivery,4
C1639,R003,Laptop,2024-05-08,2.8,Unresponsive Support,2
C7239,R007,Washing Machine,2024-06-09,4.6,Unresponsive Support,3
C1657,R002,TV,2024-03-27,4.7,Installation Delay,1
C9344,R002,Smartphone,2024-05-31,3.3,Product Defect,2
C6330,R008,TV,2024-04-24,2.8,Installation Delay,1
C5721,R007,Washing Machine,2024-01-22,3.7,Product Defect,4
C2246,R006,AC,2024-06-05,3.9,Installation Delay,5
C9876,R007,AC,2024-05-19,2.4,Unresponsive Support,5
C5473,R006,TV,2024-02-26,4.3,Product Defect,2
C3471,R008,Smartphone,2024-06-16,3.8,Rude Staff,2
C2771,R007,Washing Machine,2024-03-05,3.5,Rude Staff,3
C4196,R008,TV,2024-02-17,5.0,Installation Delay,5
C6906,R003,TV,2024-04-06,4.8,Installation Delay,5
C7386,R010,Laptop,2024-02-03,3.6,Unresponsive Support,4
C3424,R010,Laptop,2024-06-25,4.7,Rude Staff,5
C2032,R003,AC,2024-02-03,4.7,Unresponsive Support,1
C5097,R002,Washing Machine,2024-04-27,4.3,Installation Delay,2
C1215,R005,Washing Machine,2024-01-04,2.6,Unresponsive Support,5
C2302,R008,TV,2024-05-08,2.1,Installation Delay,5
C4424,R003,Laptop,2024-03-11,4.7,Product Defect,5
C5232,R003,Washing Machine,2024-04-26,3.0,Unresponsive Support,3
C1115,R001,AC,2024-05-24,4.2,Product Defect,3
C3964,R005,TV,2024-04-05,5.0,Unresponsive Support,1
C5661,R008,Washing Machine,2024-01-27,2.8,Product Defect,1
C8397,R002,Laptop,2024-06-18,3.3,Installation Delay,2
C7787,R010,AC,2024-06-15,2.4,Installation Delay,3
C1162,R002,Smartphone,2024-03-26,2.8,Product Defect,5
C9308,R003,AC,2024-06-05,3.4,Product Defect,4
C9060,R002,Washing Machine,2024-06-30,4.7,Installation Delay,3
C6766,R008,Laptop,2024-06-12,2.5,Rude Staff,1
C2834,R001,Laptop,2024-04-17,4.2,Installation Delay,1
C1289,R010,Laptop,2024-01-19,3.3,Product Defect,4
C7692,R007,Smartphone,2024-05-04,3.6,Unresponsive Support,2
