date,region_id,product_category,brand,units_sold,price,marketing_spend
2024-01-11,R003,Smartphone,Sony,113,20000,29081
2024-01-11,R003,AC,Whirlpool,43,30000,19107
2024-01-11,R003,TV,HP,45,30000,28802
2024-01-11,R003,Washing Machine,Sony,22,60000,23764
2024-01-11,R004,Laptop,Samsung,129,30000,32327
2024-01-11,R004,Smartphone,Samsung,57,30000,39320
2024-01-11,R004,AC,Samsung,41,45000,39888
2024-01-11,R004,TV,Sony,61,30000,23759
2024-01-11,R004,Washing Machine,Samsung,93,30000,17040
2024-01-11,R005,Laptop,LG,33,75000,15725
2024-01-11,R005,Smartphone,HP,46,30000,14012
2024-01-11,R005,AC,LG,110,30000,37938
2024-01-11,R005,TV,LG,42,45000,11896
2024-01-11,R005,Washing Machine,HP,86,30000,38219
2024-01-11,R006,Laptop,HP,90,30000,30910
2024-01-11,R006,Smartphone,Sony,126,45000,31063
2024-01-11,R006,AC,Sony,64,45000,25397
2024-01-11,R006,TV,Samsung,120,60000,33777
2024-01-11,R006,Washing Machine,Samsung,61,75000,21758
2024-01-11,R007,Laptop,LG,50,30000,23954
2024-01-11,R007,Smartphone,Sony,37,75000,13633
2024-01-11,R007,AC,Sony,79,20000,7192
2024-01-11,R007,TV,Whirlpool,87,75000,21355
2024-01-11,R007,Washing Machine,Samsung,109,75000,28044
2024-01-11,R008,Laptop,Samsung,64,30000,32787
2024-01-11,R008,Smartphone,LG,119,75000,25429
2024-01-11,R008,AC,Sony,134,45000,29450
2024-01-11,R008,TV,HP,37,60000,7381
2024-01-11,R008,Washing Machine,Samsung,55,75000,7700
2024-01-11,R009,Laptop,Sony,93,30000,24310
2024-01-11,R009,Smartphone,HP,74,20000,34123
2024-01-11,R009,AC,HP,33,45000,5335
2024-01-11,R009,TV,Samsung,61,45000,8862
2024-01-11,R009,Washing Machine,Sony,34,30000,34819
2024-01-11,R010,Laptop,LG,57,75000,27465
2024-01-11,R010,Smartphone,Samsung,89,20000,7032
2024-01-11,R010,AC,Sony,76,60000,19439
2024-01-11,R010,TV,Samsung,137,60000,28621
2024-01-11,R010,Washing Machine,Samsung,143,20000,19681
2024-01-12,R001,Laptop,Whirlpool,37,75000,26449
2024-01-12,R001,Smartphone,Sony,51,20000,19202
2024-01-12,R001,AC,Sony,21,60000,19576
2024-01-12,R001,TV,Samsung,70,30000,10150
2024-01-12,R001,Washing Machine,Samsung,46,75000,10484
2024-01-12,R002,Laptop,Samsung,43,30000,11562
2024-01-12,R002,Smartphone,Sony,61,30000,17697
2024-01-12,R002,AC,LG,39,45000,27535
2024-01-12,R002,TV,Samsung,113,30000,11295
2024-01-12,R002,Washing Machine,Sony,65,75000,14694
2024-01-12,R003,Laptop,Samsung,99,75000,20938
2024-01-12,R003,Smartphone,LG,134,30000,24740
2024-01-12,R003,AC,LG,136,60000,21703
2024-01-12,R003,TV,Samsung,79,75000,36145
2024-01-12,R003,Washing Machine,HP,27,30000,19413
2024-01-12,R004,Laptop,Sony,122,45000,25741
2024-01-12,R004,Smartphone,Samsung,127,20000,5687
2024-01-12,R004,AC,LG,92,30000,10936
2024-01-12,R004,TV,Sony,109,30000,14525
2024-01-12,R004,Washing Machine,Sony,115,45000,30147
2024-01-12,R005,Laptop,Whirlpool,112,45000,29217
2024-01-12,R005,Smartphone,LG,86,20000,9577
2024-01-12,R005,AC,Sony,49,75000,24112
2024-01-12,R005,TV,LG,63,30000,24587
2024-01-12,R005,Washing Machine,Samsung,145,75000,14186
2024-01-12,R006,Laptop,Sony,128,20000,20107
2024-01-12,R006,Smartphone,Sony,101,60000,26499
2024-01-12,R006,AC,Whirlpool,56,20000,32879
2024-01-12,R006,TV,Samsung,55,30000,34513
2024-01-12,R006,Washing Machine,Samsung,56,75000,35394
2024-01-12,R007,Laptop,Samsung,134,75000,19449
2024-01-12,R007,Smartphone,HP,79,75000,35631
2024-01-12,R007,AC,Sony,129,45000,7766
2024-01-12,R007,TV,Samsung,125,75000,10400
2024-01-12,R007,Washing Machine,Sony,126,60000,26808
2024-01-12,R008,Laptop,Sony,92,20000,28463
2024-01-12,R008,Smartphone,HP,122,30000,38010
2024-01-12,R008,AC,HP,60,20000,28424
2024-01-12,R008,TV,Samsung,60,75000,10642
2024-01-12,R008,Washing Machine,HP,60,75000,15336
2024-01-12,R009,Laptop,Whirlpool,23,60000,21803
2024-01-12,R009,Smartphone,Whirlpool,149,45000,27549
2024-01-12,R009,AC,Samsung,85,75000,23431
2024-01-12,R009,TV,LG,129,45000,7790
2024-01-12,R009,Washing Machine,Sony,95,30000,24189
2024-01-12,R010,Laptop,HP,64,75000,5596
2024-01-12,R010,Smartphone,Samsung,148,45000,10007
2024-01-12,R010,AC,Sony,72,45000,30943
2024-01-12,R010,TV,Sony,56,75000,11590
2024-01-12,R010,Washing Machine,Whirlpool,120,75000,17028
2024-01-13,R001,Laptop,Sony,48,75000,26293
2024-01-13,R001,Smartphone,HP,77,60000,16593
2024-01-13,R001,AC,Whirlpool,93,45000,29282
2024-01-13,R001,TV,LG,68,20000,24035
2024-01-13,R001,Washing Machine,HP,93,20000,8423
2024-01-13,R002,Laptop,LG,63,20000,25441
2024-01-13,R002,Smartphone,Sony,20,75000,15565
2024-01-13,R002,AC,LG,78,30000,18875
2024-01-13,R002,TV,Sony,80,30000,17273
2024-01-13,R002,Washing Machine,Whirlpool,121,60000,18289
2024-01-13,R003,Laptop,HP,107,20000,15932
2024-01-13,R003,Smartphone,LG,70,60000,27646
2024-01-13,R003,AC,LG,122,45000,39674
2024-01-13,R003,TV,Samsung,100,60000,12484
2024-01-13,R003,Washing Machine,Samsung,33,75000,17875
2024-01-13,R004,Laptop,Sony,139,75000,16608
2024-01-13,R004,Smartphone,HP,70,20000,32759
2024-01-13,R004,AC,LG,89,20000,9835
2024-01-13,R004,TV,Whirlpool,39,75000,39090
2024-01-13,R004,Washing Machine,Sony,24,45000,39521
2024-01-13,R005,Laptop,Whirlpool,147,75000,11898
2024-01-13,R005,Smartphone,LG,74,60000,37347
2024-01-13,R005,AC,HP,22,30000,19882
2024-01-13,R005,TV,HP,145,30000,18749
2024-01-13,R005,Washing Machine,Whirlpool,33,20000,29721
2024-01-13,R006,Laptop,LG,39,20000,19278
2024-01-13,R006,Smartphone,HP,61,75000,8198
2024-01-13,R006,AC,Whirlpool,88,75000,24200
2024-01-13,R006,TV,LG,71,20000,11469
2024-01-13,R006,Washing Machine,HP,107,30000,23541
2024-01-13,R007,Laptop,HP,131,30000,11857
2024-01-13,R007,Smartphone,LG,84,20000,16336
2024-01-13,R007,AC,LG,92,75000,34698
2024-01-13,R007,TV,LG,146,20000,26148
2024-01-13,R007,Washing Machine,LG,105,75000,37814
2024-01-13,R008,Laptop,Sony,52,60000,36656
2024-01-13,R008,Smartphone,Whirlpool,95,60000,8835
2024-01-13,R008,AC,HP,57,45000,18633
2024-01-13,R008,TV,Sony,122,45000,39178
2024-01-13,R008,Washing Machine,Sony,103,60000,30722
2024-01-13,R009,Laptop,Sony,86,75000,10903
2024-01-13,R009,Smartphone,Whirlpool,22,60000,30954
2024-01-13,R009,AC,Samsung,106,30000,6475
2024-01-13,R009,TV,HP,90,75000,39418
2024-01-13,R009,Washing Machine,Whirlpool,135,45000,12942
2024-01-13,R010,Laptop,LG,107,60000,18711
2024-01-13,R010,Smartphone,Whirlpool,44,75000,9685
2024-01-13,R010,AC,Whirlpool,24,30000,8377
2024-01-13,R010,TV,Sony,48,45000,24704
2024-01-13,R010,Washing Machine,LG,115,20000,11994
2024-01-14,R001,Laptop,Whirlpool,149,20000,19980
2024-01-14,R001,Smartphone,LG,84,45000,12619
2024-01-14,R001,AC,LG,57,20000,29708
2024-01-14,R001,TV,Sony,44,75000,24861
2024-01-14,R001,Washing Machine,Whirlpool,48,20000,8888
2024-01-14,R002,Laptop,LG,121,60000,39337
2024-01-14,R002,Smartphone,Whirlpool,106,45000,21986
2024-01-14,R002,AC,LG,51,30000,33573
2024-01-14,R002,TV,LG,66,45000,31659
2024-01-14,R002,Washing Machine,Sony,40,60000,25704
2024-01-14,R003,Laptop,Samsung,145,20000,33548
2024-01-14,R003,Smartphone,Sony,57,75000,26871
2024-01-14,R003,AC,Whirlpool,130,45000,28985
2024-01-14,R003,TV,LG,34,75000,28183
2024-01-14,R003,Washing Machine,Whirlpool,77,45000,8584
2024-01-14,R004,Laptop,HP,63,60000,19399
2024-01-14,R004,Smartphone,Sony,45,20000,12099
2024-01-14,R004,AC,Sony,117,75000,11941
2024-01-14,R004,TV,Sony,113,20000,36856
2024-01-14,R004,Washing Machine,HP,124,45000,16489
2024-01-14,R005,Laptop,Sony,117,60000,5602
2024-01-14,R005,Smartphone,HP,66,30000,39081
2024-01-14,R005,AC,Samsung,101,60000,9410
2024-01-14,R005,TV,Whirlpool,128,30000,16906
2024-01-14,R005,Washing Machine,HP,147,60000,33035
2024-01-14,R006,Laptop,Whirlpool,60,60000,34362
2024-01-14,R006,Smartphone,Sony,128,75000,13250
2024-01-14,R006,AC,Samsung,38,30000,28020
2024-01-14,R006,TV,LG,41,45000,22827
2024-01-14,R006,Washing Machine,Sony,45,30000,16377
2024-01-14,R007,Laptop,Samsung,129,20000,12858
2024-01-14,R007,Smartphone,Samsung,39,75000,36753
2024-01-14,R007,AC,LG,85,75000,10293
2024-01-14,R007,TV,Whirlpool,104,45000,16143
2024-01-14,R007,Washing Machine,Samsung,91,60000,31296
2024-01-14,R008,Laptop,Whirlpool,147,20000,34078
2024-01-14,R008,Smartphone,Whirlpool,64,20000,7790
2024-01-14,R008,AC,LG,52,45000,22037
2024-01-14,R008,TV,Samsung,61,45000,27447
2024-01-14,R008,Washing Machine,Samsung,127,45000,11825
2024-01-14,R009,Laptop,LG,110,20000,20659
2024-01-14,R009,Smartphone,LG,68,60000,16250
2024-01-14,R009,AC,HP,42,30000,13685
2024-01-14,R009,TV,HP,134,75000,12159
2024-01-14,R009,Washing Machine,Samsung,23,20000,7050
2024-01-14,R010,Laptop,LG,38,45000,6770
2024-01-14,R010,Smartphone,Sony,130,75000,17106
2024-01-14,R010,AC,Samsung,98,60000,22970
2024-01-14,R010,TV,LG,123,60000,25447
2024-01-14,R010,Washing Machine,Sony,121,45000,14979
2024-01-15,R001,Laptop,Samsung,72,20000,28772
2024-01-15,R001,Smartphone,LG,96,30000,15065
2024-01-15,R001,AC,HP,104,30000,9642
2024-01-15,R001,TV,HP,74,75000,26393
2024-01-15,R001,Washing Machine,Samsung,116,75000,8718
2024-01-15,R002,Laptop,Sony,65,75000,28939
2024-01-15,R002,Smartphone,Samsung,38,75000,28155
2024-01-15,R002,AC,LG,51,75000,15105
2024-01-15,R002,TV,Sony,48,60000,20547
2024-01-15,R002,Washing Machine,HP,105,20000,7972
2024-01-15,R003,Laptop,Whirlpool,49,45000,7396
2024-01-15,R003,Smartphone,HP,79,75000,23930
2024-01-15,R003,AC,Sony,126,60000,19644
2024-01-15,R003,TV,HP,124,30000,35509
2024-01-15,R003,Washing Machine,Whirlpool,146,30000,38309
2024-01-15,R004,Laptop,Sony,51,60000,32195
2024-01-15,R004,Smartphone,Sony,38,60000,7296
2024-01-15,R004,AC,Sony,140,30000,28923
2024-01-15,R004,TV,Samsung,109,30000,39643
2024-01-15,R004,Washing Machine,Samsung,109,60000,39859
2024-01-15,R005,Laptop,Whirlpool,23,60000,5947
2024-01-15,R005,Smartphone,Whirlpool,121,45000,19864
2024-01-15,R005,AC,Sony,81,45000,33262
2024-01-15,R005,TV,Whirlpool,20,30000,37397
2024-01-15,R005,Washing Machine,Samsung,76,20000,24139
2024-01-15,R006,Laptop,Whirlpool,121,20000,14125
2024-01-15,R006,Smartphone,Whirlpool,73,30000,12657
2024-01-15,R006,AC,Sony,148,20000,34387
2024-01-15,R006,TV,Sony,62,30000,18837
2024-01-15,R006,Washing Machine,Whirlpool,65,60000,29243
2024-01-15,R007,Laptop,HP,63,60000,10315
2024-01-15,R007,Smartphone,Whirlpool,104,20000,25352
2024-01-15,R007,AC,Sony,117,30000,30732
2024-01-15,R007,TV,LG,84,20000,29241
2024-01-15,R007,Washing Machine,LG,145,20000,32244
2024-01-15,R008,Laptop,LG,76,60000,27809
2024-01-15,R008,Smartphone,Samsung,23,60000,11895
2024-01-15,R008,AC,LG,21,30000,26922
2024-01-15,R008,TV,Samsung,27,20000,28908
2024-01-15,R008,Washing Machine,LG,123,45000,6418
2024-01-15,R009,Laptop,LG,75,60000,24408
2024-01-15,R009,Smartphone,Samsung,26,20000,25956
2024-01-15,R009,AC,Sony,36,30000,14450
2024-01-15,R009,TV,Whirlpool,80,45000,21152
2024-01-15,R009,Washing Machine,LG,93,60000,8297
2024-01-15,R010,Laptop,Sony,106,60000,38025
2024-01-15,R010,Smartphone,Samsung,94,75000,17967
2024-01-15,R010,AC,Samsung,32,75000,10467
2024-01-15,R010,TV,Samsung,54,60000,26921
2024-01-15,R010,Washing Machine,Sony,69,20000,39308
2024-01-16,R001,Laptop,HP,73,75000,23289
2024-01-16,R001,Smartphone,Whirlpool,23,45000,32388
2024-01-16,R001,AC,Whirlpool,148,30000,37108
2024-01-16,R001,TV,HP,115,45000,38335
2024-01-16,R001,Washing Machine,LG,146,30000,12668
2024-01-16,R002,Laptop,LG,120,20000,17118
2024-01-16,R002,Smartphone,Samsung,25,60000,19597
2024-01-16,R002,AC,Samsung,130,45000,10324
2024-01-16,R002,TV,Samsung,79,20000,31990
2024-01-16,R002,Washing Machine,LG,121,20000,10706
2024-01-16,R003,Laptop,Samsung,59,20000,35095
2024-01-16,R003,Smartphone,HP,129,45000,35779
2024-01-16,R003,AC,Whirlpool,67,60000,10226
2024-01-16,R003,TV,LG,134,75000,26428
2024-01-16,R003,Washing Machine,Whirlpool,21,45000,19357
2024-01-16,R004,Laptop,Sony,84,45000,35716
2024-01-16,R004,Smartphone,Sony,56,30000,25194
2024-01-16,R004,AC,Whirlpool,130,30000,5686
2024-01-16,R004,TV,HP,135,20000,22038
2024-01-16,R004,Washing Machine,Whirlpool,41,45000,11076
2024-01-16,R005,Laptop,Whirlpool,138,20000,16096
2024-01-16,R005,Smartphone,Samsung,48,60000,37324
2024-01-16,R005,AC,Samsung,95,20000,27092
2024-01-16,R005,TV,Sony,35,20000,39090
2024-01-16,R005,Washing Machine,HP,120,60000,13815
2024-01-16,R006,Laptop,HP,113,75000,28266
2024-01-16,R006,Smartphone,LG,116,75000,32961
2024-01-16,R006,AC,Samsung,119,20000,16970
2024-01-16,R006,TV,Sony,59,75000,24003
2024-01-16,R006,Washing Machine,Sony,88,60000,38353
2024-01-16,R007,Laptop,Sony,79,20000,15885
2024-01-16,R007,Smartphone,Whirlpool,98,45000,38172
2024-01-16,R007,AC,Samsung,67,75000,38497
2024-01-16,R007,TV,LG,113,20000,5699
2024-01-16,R007,Washing Machine,LG,146,20000,23215
2024-01-16,R008,Laptop,Sony,146,20000,14967
2024-01-16,R008,Smartphone,Sony,142,75000,37709
2024-01-16,R008,AC,Samsung,114,45000,32551
2024-01-16,R008,TV,HP,62,75000,10570
2024-01-16,R008,Washing Machine,Sony,138,45000,25965
2024-01-16,R009,Laptop,Samsung,89,75000,18464
2024-01-16,R009,Smartphone,Sony,83,30000,9333
2024-01-16,R009,AC,Whirlpool,91,75000,15245
2024-01-16,R009,TV,HP,123,30000,10080
2024-01-16,R009,Washing Machine,Whirlpool,73,20000,12988
2024-01-16,R010,Laptop,HP,91,20000,11722
2024-01-16,R010,Smartphone,Samsung,68,75000,15540
2024-01-16,R010,AC,Whirlpool,114,45000,15281
2024-01-16,R010,TV,Whirlpool,109,30000,38140
2024-01-16,R010,Washing Machine,HP,91,60000,20977
2024-01-17,R001,Laptop,Samsung,57,45000,15592
2024-01-17,R001,Smartphone,HP,106,60000,19159
2024-01-17,R001,AC,Whirlpool,140,30000,7126
2024-01-17,R001,TV,Whirlpool,81,30000,6171
2024-01-17,R001,Washing Machine,Whirlpool,124,30000,6950
2024-01-17,R002,Laptop,Samsung,114,45000,24118
2024-01-17,R002,Smartphone,HP,32,45000,14664
2024-01-17,R002,AC,Whirlpool,22,30000,35654
2024-01-17,R002,TV,LG,61,60000,20836
2024-01-17,R002,Washing Machine,Samsung,88,20000,20311
2024-01-17,R003,Laptop,HP,126,45000,20231
2024-01-17,R003,Smartphone,Sony,47,60000,20899
2024-01-17,R003,AC,Sony,59,20000,13727
2024-01-17,R003,TV,Samsung,93,60000,39701
2024-01-17,R003,Washing Machine,Whirlpool,50,75000,25149
2024-01-17,R004,Laptop,Samsung,135,75000,8246
2024-01-17,R004,Smartphone,LG,43,45000,28626
2024-01-17,R004,AC,Whirlpool,68,20000,26461
2024-01-17,R004,TV,LG,120,45000,15670
2024-01-17,R004,Washing Machine,Sony,99,45000,21374
2024-01-17,R005,Laptop,Sony,123,30000,38502
2024-01-17,R005,Smartphone,Whirlpool,79,30000,5411
2024-01-17,R005,AC,Samsung,84,45000,27476
2024-01-17,R005,TV,Samsung,29,30000,32231
2024-01-17,R005,Washing Machine,Sony,131,45000,5024
2024-01-17,R006,Laptop,Samsung,56,75000,26966
2024-01-17,R006,Smartphone,Sony,82,20000,37558
2024-01-17,R006,AC,HP,78,75000,23177
2024-01-17,R006,TV,Whirlpool,57,60000,14317
2024-01-17,R006,Washing Machine,HP,100,45000,31613
2024-01-17,R007,Laptop,HP,20,75000,38138
2024-01-17,R007,Smartphone,Whirlpool,138,30000,16052
2024-01-17,R007,AC,Whirlpool,133,20000,17045
2024-01-17,R007,TV,Samsung,47,30000,32930
2024-01-17,R007,Washing Machine,Sony,105,60000,33480
2024-01-17,R008,Laptop,Samsung,34,75000,36997
2024-01-17,R008,Smartphone,LG,78,30000,5862
2024-01-17,R008,AC,Sony,69,75000,25011
2024-01-17,R008,TV,Samsung,69,30000,19401
2024-01-17,R008,Washing Machine,Samsung,58,20000,7800
2024-01-17,R009,Laptop,HP,87,45000,28546
2024-01-17,R009,Smartphone,Whirlpool,83,75000,33205
2024-01-17,R009,AC,Samsung,150,20000,12032
2024-01-17,R009,TV,Samsung,145,30000,24059
2024-01-17,R009,Washing Machine,Whirlpool,36,60000,12263
2024-01-17,R010,Laptop,Samsung,106,75000,11550
2024-01-17,R010,Smartphone,Samsung,142,30000,14238
2024-01-17,R010,AC,Whirlpool,30,45000,7039
2024-01-17,R010,TV,Sony,105,45000,14865
2024-01-17,R010,Washing Machine,Samsung,117,75000,27509
2024-01-18,R001,Laptop,HP,89,45000,15105
2024-01-18,R001,Smartphone,Whirlpool,40,20000,10255
2024-01-18,R001,AC,Whirlpool,46,20000,39455
2024-01-18,R001,TV,HP,51,45000,10164
2024-01-18,R001,Washing Machine,LG,31,60000,31430
2024-01-18,R002,Laptop,Samsung,56,30000,24028
2024-01-18,R002,Smartphone,Sony,117,45000,19516
2024-01-18,R002,AC,Sony,59,45000,37295
2024-01-18,R002,TV,Sony,81,75000,10605
2024-01-18,R002,Washing Machine,Sony,140,30000,16606
2024-01-18,R003,Laptop,Sony,103,20000,8562
2024-01-18,R003,Smartphone,Whirlpool,148,20000,34044
2024-01-18,R003,AC,Whirlpool,94,75000,21519
2024-01-18,R003,TV,Sony,110,60000,38197
2024-01-18,R003,Washing Machine,Sony,82,60000,28605
2024-01-18,R004,Laptop,Whirlpool,122,60000,39183
2024-01-18,R004,Smartphone,Whirlpool,75,60000,21501
2024-01-18,R004,AC,Sony,141,75000,16547
2024-01-18,R004,TV,HP,51,30000,6774
2024-01-18,R004,Washing Machine,HP,114,60000,21436
2024-01-18,R005,Laptop,Sony,141,60000,24457
2024-01-18,R005,Smartphone,HP,88,30000,7410
2024-01-18,R005,AC,LG,71,20000,22169
2024-01-18,R005,TV,HP,45,30000,10418
2024-01-18,R005,Washing Machine,HP,144,20000,28852
2024-01-18,R006,Laptop,Samsung,53,30000,30499
2024-01-18,R006,Smartphone,Whirlpool,93,75000,35261
2024-01-18,R006,AC,Sony,101,45000,15631
2024-01-18,R006,TV,Samsung,118,20000,30493
2024-01-18,R006,Washing Machine,HP,119,60000,34562
2024-01-18,R007,Laptop,Sony,103,30000,39063
2024-01-18,R007,Smartphone,Samsung,53,75000,36484
2024-01-18,R007,AC,Samsung,89,45000,37859
2024-01-18,R007,TV,HP,103,30000,26212
2024-01-18,R007,Washing Machine,LG,116,30000,8198
2024-01-18,R008,Laptop,Samsung,37,75000,6388
2024-01-18,R008,Smartphone,LG,53,60000,13166
2024-01-18,R008,AC,LG,108,45000,19897
2024-01-18,R008,TV,HP,70,45000,25750
2024-01-18,R008,Washing Machine,HP,34,75000,36093
2024-01-18,R009,Laptop,Sony,106,30000,35295
2024-01-18,R009,Smartphone,Samsung,95,30000,12607
2024-01-18,R009,AC,Whirlpool,131,20000,26854
2024-01-18,R009,TV,Whirlpool,111,45000,28464
2024-01-18,R009,Washing Machine,Whirlpool,149,75000,19391
2024-01-18,R010,Laptop,LG,106,75000,31478
2024-01-18,R010,Smartphone,HP,79,75000,9095
2024-01-18,R010,AC,LG,125,45000,14052
2024-01-18,R010,TV,Samsung,88,45000,21935
2024-01-18,R010,Washing Machine,Samsung,68,60000,16726
2024-01-19,R001,Laptop,Whirlpool,94,45000,25915
2024-01-19,R001,Smartphone,Sony,72,30000,7606
2024-01-19,R001,AC,Sony,140,30000,9669
2024-01-19,R001,TV,Samsung,38,30000,17941
2024-01-19,R001,Washing Machine,LG,44,30000,17040
2024-01-19,R002,Laptop,Samsung,33,20000,8512
2024-01-19,R002,Smartphone,LG,149,75000,29976
2024-01-19,R002,AC,LG,105,75000,37341
2024-01-19,R002,TV,Samsung,132,30000,32547
2024-01-19,R002,Washing Machine,Whirlpool,75,75000,22482
2024-01-19,R003,Laptop,Whirlpool,60,75000,33586
2024-01-19,R003,Smartphone,HP,111,30000,31008
2024-01-19,R003,AC,HP,49,60000,13712
2024-01-19,R003,TV,LG,118,45000,34448
2024-01-19,R003,Washing Machine,Samsung,53,60000,37622
2024-01-19,R004,Laptop,LG,148,60000,31219
2024-01-19,R004,Smartphone,HP,92,60000,39995
2024-01-19,R004,AC,Whirlpool,46,45000,37827
2024-01-19,R004,TV,Whirlpool,62,75000,23350
2024-01-19,R004,Washing Machine,Whirlpool,69,45000,38707
2024-01-19,R005,Laptop,LG,38,45000,10984
2024-01-19,R005,Smartphone,Whirlpool,29,60000,5362
2024-01-19,R005,AC,Samsung,99,20000,9175
2024-01-19,R005,TV,Samsung,146,45000,7235
2024-01-19,R005,Washing Machine,Samsung,34,75000,27627
2024-01-19,R006,Laptop,Sony,57,45000,31402
2024-01-19,R006,Smartphone,Sony,139,20000,30427
2024-01-19,R006,AC,HP,97,45000,37945
2024-01-19,R006,TV,Whirlpool,123,20000,23156
2024-01-19,R006,Washing Machine,Sony,75,60000,34517
2024-01-19,R007,Laptop,Sony,42,75000,22516
2024-01-19,R007,Smartphone,LG,27,60000,35483
2024-01-19,R007,AC,Whirlpool,117,75000,22771
2024-01-19,R007,TV,HP,68,20000,22598
2024-01-19,R007,Washing Machine,HP,76,45000,24981
2024-01-19,R008,Laptop,Sony,80,75000,15329
2024-01-19,R008,Smartphone,Whirlpool,119,20000,22468
2024-01-19,R008,AC,Whirlpool,114,30000,37846
2024-01-19,R008,TV,Sony,76,20000,30013
2024-01-19,R008,Washing Machine,Whirlpool,25,45000,15197
2024-01-19,R009,Laptop,Whirlpool,54,60000,36768
2024-01-19,R009,Smartphone,Sony,129,20000,8377
2024-01-19,R009,AC,LG,43,60000,38159
2024-01-19,R009,TV,Whirlpool,124,20000,20148
2024-01-19,R009,Washing Machine,LG,45,60000,32890
2024-01-19,R010,Laptop,Whirlpool,58,20000,8339
2024-01-19,R010,Smartphone,HP,52,20000,5149
2024-01-19,R010,AC,HP,93,75000,10787
2024-01-19,R010,TV,LG,103,45000,28262
2024-01-19,R010,Washing Machine,Samsung,43,30000,38262
2024-01-20,R001,Laptop,Sony,122,75000,22280
2024-01-20,R001,Smartphone,Sony,98,75000,37007
2024-01-20,R001,AC,LG,95,30000,18331
2024-01-20,R001,TV,HP,115,30000,34855
2024-01-20,R001,Washing Machine,HP,44,20000,33502
2024-01-20,R002,Laptop,HP,25,30000,24765
2024-01-20,R002,Smartphone,HP,114,45000,26611
2024-01-20,R002,AC,Whirlpool,61,45000,18967
2024-01-20,R002,TV,HP,104,30000,17098
2024-01-20,R002,Washing Machine,Whirlpool,128,30000,23027
2024-01-20,R003,Laptop,HP,68,60000,9879
2024-01-20,R003,Smartphone,HP,37,45000,26254
2024-01-20,R003,AC,Whirlpool,114,45000,26289
2024-01-20,R003,TV,Sony,136,30000,27397
2024-01-20,R003,Washing Machine,Sony,39,60000,10460
2024-01-20,R004,Laptop,Samsung,112,30000,33629
2024-01-20,R004,Smartphone,Whirlpool,124,30000,28787
2024-01-20,R004,AC,Sony,89,20000,9606
2024-01-20,R004,TV,LG,98,60000,5790
2024-01-20,R004,Washing Machine,Sony,47,45000,39532
2024-01-20,R005,Laptop,HP,112,30000,13983
2024-01-20,R005,Smartphone,HP,102,75000,25063
2024-01-20,R005,AC,Samsung,149,45000,28041
2024-01-20,R005,TV,HP,42,45000,24213
2024-01-20,R005,Washing Machine,Whirlpool,96,60000,29408
2024-01-20,R006,Laptop,LG,121,75000,21876
2024-01-20,R006,Smartphone,Whirlpool,26,75000,30354
2024-01-20,R006,AC,Whirlpool,80,20000,21898
2024-01-20,R006,TV,Samsung,103,20000,26675
2024-01-20,R006,Washing Machine,Whirlpool,86,45000,24774
2024-01-20,R007,Laptop,HP,58,20000,30678
2024-01-20,R007,Smartphone,HP,149,20000,33318
2024-01-20,R007,AC,LG,76,60000,9452
2024-01-20,R007,TV,LG,145,20000,28240
2024-01-20,R007,Washing Machine,Sony,106,45000,16194
2024-01-20,R008,Laptop,Samsung,43,20000,23926
2024-01-20,R008,Smartphone,Samsung,147,75000,17284
2024-01-20,R008,AC,HP,123,30000,19574
2024-01-20,R008,TV,LG,25,60000,6445
2024-01-20,R008,Washing Machine,Sony,141,45000,20521
2024-01-20,R009,Laptop,Whirlpool,77,75000,12843
2024-01-20,R009,Smartphone,Samsung,80,30000,33898
2024-01-20,R009,AC,Whirlpool,31,45000,37225
2024-01-20,R009,TV,Sony,105,20000,16261
2024-01-20,R009,Washing Machine,Sony,71,60000,26416
